366 .fgCPY06/cosa.txt
915 total
549 .fgCPY06/cosa.sig
367 .fgCPY06/cosa.txt
916 total
549 .fgCPY06/cosa.sig
368 .fgCPY06/cosa.txt
917 total
549 .fgCPY06/cosa.sig
369 .fgCPY06/cosa.txt
918 total
549 .fgCPY06/cosa.sig
370 .fgCPY06/cosa.txt
919 total
549 .fgCPY06/cosa.sig
371 .fgCPY06/cosa.txt
920 total
549 .fgCPY06/cosa.sig
372 .fgCPY06/cosa.txt
921 total
549 .fgCPY06/cosa.sig
373 .fgCPY06/cosa.txt
922 total
549 .fgCPY06/cosa.sig
374 .fgCPY06/cosa.txt
923 total
549 .fgCPY06/cosa.sig
375 .fgCPY06/cosa.txt
924 total
549 .fgCPY06/cosa.sig
376 .fgCPY06/cosa.txt
925 total
549 .fgCPY06/cosa.sig
377 .fgCPY06/cosa.txt
926 total
549 .fgCPY06/cosa.sig
378 .fgCPY06/cosa.txt
927 total
549 .fgCPY06/cosa.sig
379 .fgCPY06/cosa.txt
928 total
549 .fgCPY06/cosa.sig
380 .fgCPY06/cosa.txt
929 total
549 .fgCPY06/cosa.sig
381 .fgCPY06/cosa.txt
930 total
549 .fgCPY06/cosa.sig
382 .fgCPY06/cosa.txt
931 total
549 .fgCPY06/cosa.sig
383 .fgCPY06/cosa.txt
932 total
549 .fgCPY06/cosa.sig
384 .fgCPY06/cosa.txt
933 total
549 .fgCPY06/cosa.sig
385 .fgCPY06/cosa.txt
934 total
549 .fgCPY06/cosa.sig
386 .fgCPY06/cosa.txt
935 total
549 .fgCPY06/cosa.sig
387 .fgCPY06/cosa.txt
936 total
549 .fgCPY06/cosa.sig
388 .fgCPY06/cosa.txt
937 total
549 .fgCPY06/cosa.sig
389 .fgCPY06/cosa.txt
938 total
549 .fgCPY06/cosa.sig
390 .fgCPY06/cosa.txt
939 total
549 .fgCPY06/cosa.sig
391 .fgCPY06/cosa.txt
940 total
549 .fgCPY06/cosa.sig
392 .fgCPY06/cosa.txt
941 total
549 .fgCPY06/cosa.sig
393 .fgCPY06/cosa.txt
942 total
549 .fgCPY06/cosa.sig
394 .fgCPY06/cosa.txt
943 total
549 .fgCPY06/cosa.sig
395 .fgCPY06/cosa.txt
944 total
549 .fgCPY06/cosa.sig
396 .fgCPY06/cosa.txt
945 total
549 .fgCPY06/cosa.sig
397 .fgCPY06/cosa.txt
946 total
549 .fgCPY06/cosa.sig
398 .fgCPY06/cosa.txt
947 total
549 .fgCPY06/cosa.sig
399 .fgCPY06/cosa.txt
948 total
